
*** ChampSim Multicore Out-of-Order Simulator ***

Warmup Instructions: 1000000
Prefetch Warmup Instructions: 10000000
Simulation Instructions: 1000000
Number of CPUs: 1
LLC sets: 2048
LLC ways: 16
Off-chip DRAM Size: 4096 MB Channels: 1 Width: 64-bit Data Rate: 3200 MT/s

CPU 0 runs /Users/DHRUVA/Desktop/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s2.trace.gz
Read seed: 1041
CPU 0 LLC from_file prefetcher
Prefetch fafbfab0b241 for instr_id 1702141
Prefetch fafbfab0e241 for instr_id 1702189
Prefetch fafbfab05201 for instr_id 1702384
Prefetch fafbfab15001 for instr_id 1702390
Prefetch fafbfab16001 for instr_id 1702391
Prefetch fafbfab15041 for instr_id 1702534
Prefetch fafbfab16041 for instr_id 1702535
Prefetch fafbfab15081 for instr_id 1702726
Prefetch fafbfab16081 for instr_id 1702727
Prefetch fafbfab150c1 for instr_id 1702951
Prefetch fafbfab160c1 for instr_id 1702952
Prefetch fafbfab15101 for instr_id 1703143
Prefetch fafbfab16101 for instr_id 1703144
Prefetch fafbfab15141 for instr_id 1703335
Prefetch fafbfab16141 for instr_id 1703336
Prefetch fafbfab10201 for instr_id 1703391
Prefetch fafbfab15181 for instr_id 1703567
Prefetch fafbfab16181 for instr_id 1703568
Prefetch fafbfab151c1 for instr_id 1703759
Prefetch fafbfab161c1 for instr_id 1703760
Prefetch fafbfab15201 for instr_id 1703991
Prefetch fafbfab16201 for instr_id 1703992
Prefetch fafbfab15241 for instr_id 1704183
Prefetch fafbfab16241 for instr_id 1704184
Prefetch fafbfab0f201 for instr_id 1704404
Prefetch fafbfab15281 for instr_id 1704414
Prefetch fafbfab16281 for instr_id 1704415
Prefetch fafbfab152c1 for instr_id 1704606
Prefetch fafbfab162c1 for instr_id 1704607
Prefetch fafbfab15301 for instr_id 1704798
Prefetch fafbfab16301 for instr_id 1704799
Prefetch 98f569102601 for instr_id 1704903
Prefetch fafbfab15341 for instr_id 1705030
Prefetch fafbfab16341 for instr_id 1705031
Prefetch fafbfab15381 for instr_id 1705222
Prefetch fafbfab16381 for instr_id 1705223
Prefetch 98f5690fa481 for instr_id 1705410
Prefetch fafbfaadde41 for instr_id 1705562
Prefetch 2e06f8caae41 for instr_id 1705577
Prefetch fafbfab0b301 for instr_id 1705578
Prefetch fafbfab0e341 for instr_id 1705595
Prefetch fafbfab0e381 for instr_id 1705661
Prefetch fafbfab0f281 for instr_id 1705811
Prefetch fafbfab102c1 for instr_id 1705813
Prefetch fafbfab05241 for instr_id 1705815
Prefetch fafbfab16fc1 for instr_id 1705822
Prefetch fafbfab18001 for instr_id 1705894
Prefetch fafbfab15fc1 for instr_id 1705821
Prefetch fafbfab17001 for instr_id 1705893
Prefetch fafbfab17041 for instr_id 1706085
Prefetch fafbfab18041 for instr_id 1706086
Prefetch fafbfab17081 for instr_id 1706277
Prefetch fafbfab18081 for instr_id 1706278
Prefetch fafbfab08241 for instr_id 1706295
Prefetch fafbfab170c1 for instr_id 1706502
Prefetch fafbfab180c1 for instr_id 1706503
Prefetch fafbfab17101 for instr_id 1706694
Prefetch fafbfab18101 for instr_id 1706695
Prefetch fafbfab0f2c1 for instr_id 1706820
Prefetch 98f5690d8ec1 for instr_id 1706811
Prefetch fafbfab17141 for instr_id 1706926
Prefetch fafbfab18141 for instr_id 1706927
Prefetch fafbfab17181 for instr_id 1707118
Prefetch fafbfab18181 for instr_id 1707119
Prefetch fafbfab08281 for instr_id 1707304
Prefetch fafbfab17241 for instr_id 1707337
Prefetch fafbfab18241 for instr_id 1707338
Prefetch ea2062ed381 for instr_id 1707318
Prefetch fafbfab17281 for instr_id 1707457
Prefetch fafbfab18281 for instr_id 1707458
Prefetch fafbfab172c1 for instr_id 1707649
Prefetch fafbfab182c1 for instr_id 1707650
Prefetch 98f5690d8581 for instr_id 1707826
Prefetch fafbfab0b341 for instr_id 1707948
Prefetch fafbfab0e3c1 for instr_id 1707996
Prefetch fafbfaadde81 for instr_id 1708179
Prefetch fafbfab05281 for instr_id 1708182
Prefetch fafbfab17401 for instr_id 1708188
Prefetch fafbfab17441 for instr_id 1708248
Prefetch fafbfab18401 for instr_id 1708189
Prefetch fafbfab18441 for instr_id 1708249
Prefetch fafbfab17481 for instr_id 1708440
Prefetch fafbfab18481 for instr_id 1708441
Prefetch fafbfab174c1 for instr_id 1708632
Prefetch fafbfab184c1 for instr_id 1708633
Prefetch fafbfab10301 for instr_id 1708681
Prefetch fafbfab18541 for instr_id 1708690
Prefetch fafbfab17541 for instr_id 1708689
Prefetch fafbfab17581 for instr_id 1708773
Prefetch fafbfab18581 for instr_id 1708774
Prefetch fafbfab175c1 for instr_id 1708965
Prefetch fafbfab185c1 for instr_id 1708966
Prefetch fafbfab0f301 for instr_id 1709187
Prefetch fafbfab17701 for instr_id 1709197
Prefetch fafbfab17741 for instr_id 1709221
Prefetch d8de3c9b2801 for instr_id 1709178
Prefetch fafbfab18701 for instr_id 1709198
Prefetch fafbfab18741 for instr_id 1709222
Prefetch fafbfab17781 for instr_id 1709413
Prefetch fafbfab18781 for instr_id 1709414
Prefetch fafbfab177c1 for instr_id 1709605
Prefetch fafbfab187c1 for instr_id 1709606
Prefetch 98f5690fac01 for instr_id 1709685
Prefetch fafbfaaddec1 for instr_id 1709814
Prefetch fafbfab0b3c1 for instr_id 1709830
Prefetch fafbfab0e441 for instr_id 1709847
Prefetch fafbfab0e481 for instr_id 1709878
Prefetch fafbfab0f341 for instr_id 1710069
Prefetch fafbfab10341 for instr_id 1710071
Prefetch fafbfab052c1 for instr_id 1710073
Prefetch fafbfab18dc1 for instr_id 1710080
Prefetch fafbfab18e01 for instr_id 1710140
Prefetch fafbfab17dc1 for instr_id 1710079
Prefetch fafbfab17e01 for instr_id 1710139
Prefetch fafbfab17e41 for instr_id 1710331
Prefetch fafbfab18e41 for instr_id 1710332
Prefetch fafbfab17e81 for instr_id 1710523
Prefetch fafbfab18e81 for instr_id 1710524
Prefetch fafbfab10381 for instr_id 1710572
Prefetch fafbfab082c1 for instr_id 1710553
Prefetch fafbfab17ec1 for instr_id 1710748
Prefetch fafbfab18ec1 for instr_id 1710749
Prefetch fafbfab17f01 for instr_id 1710940
Prefetch fafbfab18f01 for instr_id 1710941
Prefetch fafbfab17f41 for instr_id 1711171
Prefetch fafbfab18f41 for instr_id 1711172
Prefetch fafbfab17f81 for instr_id 1711363
Prefetch fafbfab18f81 for instr_id 1711364
Prefetch 98f5690d8ac1 for instr_id 1711575
Prefetch fafbfab0f381 for instr_id 1711584
Prefetch fafbfab17fc1 for instr_id 1711594
Prefetch fafbfab18fc1 for instr_id 1711595
Prefetch fafbfab19001 for instr_id 1711786
Prefetch fafbfab1a001 for instr_id 1711787
Prefetch fafbfab19041 for instr_id 1711978
Prefetch fafbfab1a041 for instr_id 1711979
Prefetch fafbfab190c1 for instr_id 1712102
Prefetch fafbfab1a0c1 for instr_id 1712103
Prefetch 98f5690f2981 for instr_id 1712083
Prefetch fafbfab19101 for instr_id 1712126
Prefetch fafbfab1a101 for instr_id 1712127
Prefetch fafbfab19141 for instr_id 1712318
Prefetch fafbfab1a141 for instr_id 1712319
Prefetch fafbfab19181 for instr_id 1712510
Prefetch fafbfab1a181 for instr_id 1712511
Prefetch fafbfab191c1 for instr_id 1712734
Prefetch fafbfab1a1c1 for instr_id 1712735
Prefetch fafbfab19201 for instr_id 1712926
Prefetch fafbfab1a201 for instr_id 1712927
Prefetch fafbfab0b401 for instr_id 1713205
Prefetch fafbfab0e4c1 for instr_id 1713222
Prefetch fafbfab0e501 for instr_id 1713288
Prefetch fafbfaaddf01 for instr_id 1713435
Prefetch fafbfab192c1 for instr_id 1713442
Prefetch fafbfab1a2c1 for instr_id 1713443
Prefetch fafbfab19301 for instr_id 1713598
Prefetch fafbfab1a301 for instr_id 1713599
Prefetch fafbfab19341 for instr_id 1713790
Prefetch fafbfab1a341 for instr_id 1713791
Prefetch fafbfab0f3c1 for instr_id 1713933
Prefetch fafbfab103c1 for instr_id 1713935
Prefetch fafbfab1a481 for instr_id 1713944
Prefetch fafbfab1a4c1 for instr_id 1714040
Prefetch fafbfab19481 for instr_id 1713943
Prefetch fafbfab194c1 for instr_id 1714039
Prefetch fafbfab19501 for instr_id 1714231
Prefetch fafbfab1a501 for instr_id 1714232
Prefetch fafbfab08301 for instr_id 1714417
Prefetch 98f5690f3901 for instr_id 1714432
Prefetch fafbfab0b441 for instr_id 1714554
Prefetch fafbfab0e541 for instr_id 1714602
Prefetch fafbfab05301 for instr_id 1714788
Prefetch fafbfab19781 for instr_id 1714794
Prefetch fafbfab197c1 for instr_id 1714854
Prefetch fafbfab1a781 for instr_id 1714795
Prefetch fafbfab1a7c1 for instr_id 1714855
Prefetch fafbfab19801 for instr_id 1715046
Prefetch fafbfab1a801 for instr_id 1715047
Prefetch fafbfab19841 for instr_id 1715238
Prefetch fafbfab1a841 for instr_id 1715239
Prefetch fafbfab0f401 for instr_id 1715285
Prefetch fafbfab10401 for instr_id 1715287
Prefetch fafbfab19a01 for instr_id 1715295
Prefetch fafbfab1aa01 for instr_id 1715296
Prefetch fafbfab19a41 for instr_id 1715403
Prefetch fafbfab1aa41 for instr_id 1715404
Prefetch fafbfab19a81 for instr_id 1715595
Prefetch fafbfab1aa81 for instr_id 1715596
Prefetch fafbfab19ac1 for instr_id 1715826
Prefetch fafbfab1aac1 for instr_id 1715827
Prefetch 98f569108781 for instr_id 1715783
Prefetch fafbfab19b01 for instr_id 1716018
Prefetch fafbfab1ab01 for instr_id 1716019
Prefetch fafbfab19b41 for instr_id 1716210
Prefetch fafbfab1ab41 for instr_id 1716211
Prefetch 98f5690feb41 for instr_id 1716291
Prefetch fafbfab0b481 for instr_id 1716413
Prefetch fafbfab0e581 for instr_id 1716430
Prefetch fafbfab0e5c1 for instr_id 1716496
Prefetch fafbfaaddf41 for instr_id 1716640
Prefetch fafbfab19bc1 for instr_id 1716653
Prefetch fafbfab19c01 for instr_id 1716701
Prefetch fafbfab1abc1 for instr_id 1716654
Prefetch fafbfab1ac01 for instr_id 1716702
Prefetch fafbfab19c41 for instr_id 1716893
Prefetch fafbfab1ac41 for instr_id 1716894
Prefetch fafbfab19c81 for instr_id 1717085
Prefetch fafbfab1ac81 for instr_id 1717086
Prefetch fafbfab10441 for instr_id 1717146
Prefetch fafbfab1ad01 for instr_id 1717155
Prefetch fafbfab19d01 for instr_id 1717154
Prefetch fafbfab19d41 for instr_id 1717226
Prefetch fafbfab1ad41 for instr_id 1717227
Prefetch fafbfab19d81 for instr_id 1717418
Prefetch fafbfab1ad81 for instr_id 1717419
Prefetch fafbfab19dc1 for instr_id 1717610
Prefetch fafbfab1adc1 for instr_id 1717611
Prefetch fafbfab0f441 for instr_id 1717652
Prefetch fafbfab19ec1 for instr_id 1717662
Prefetch fafbfab19f01 for instr_id 1717674
Prefetch fafbfab1aec1 for instr_id 1717663
Prefetch fafbfab1af01 for instr_id 1717675
Prefetch fafbfab19f41 for instr_id 1717866
Prefetch fafbfab1af41 for instr_id 1717867
Prefetch fafbfab19f81 for instr_id 1718058
Prefetch fafbfab1af81 for instr_id 1718059
Prefetch fafbfab08341 for instr_id 1718136
Prefetch 2e06f8caae81 for instr_id 1718271
Prefetch fafbfab0b4c1 for instr_id 1718272
Prefetch fafbfab0e601 for instr_id 1718320
Prefetch fafbfab05341 for instr_id 1718515
Prefetch fafbfab1b141 for instr_id 1718521
Prefetch fafbfab1b181 for instr_id 1718581
Prefetch fafbfab1c141 for instr_id 1718522
Prefetch fafbfab1c181 for instr_id 1718582
Prefetch fafbfab1b1c1 for instr_id 1718773
Prefetch fafbfab1c1c1 for instr_id 1718774
Prefetch fafbfab1b201 for instr_id 1718965
Prefetch fafbfab1c201 for instr_id 1718966
Prefetch fafbfaaddf81 for instr_id 1718989
Prefetch fafbfab10481 for instr_id 1719014
Prefetch fafbfab1b241 for instr_id 1719190
Prefetch fafbfab1c241 for instr_id 1719191
Prefetch fafbfab1b281 for instr_id 1719382
Prefetch fafbfab1c281 for instr_id 1719383
Prefetch 8ad3301be481 for instr_id 1719511
Prefetch fafbfab1b2c1 for instr_id 1719614
Prefetch fafbfab1c2c1 for instr_id 1719615
Prefetch fafbfab1b301 for instr_id 1719806
Prefetch fafbfab1c301 for instr_id 1719807
Prefetch fafbfab0f481 for instr_id 1720027
Prefetch fafbfab1b341 for instr_id 1720037
Prefetch d8de3c98fc81 for instr_id 1720018
Prefetch fafbfab1c341 for instr_id 1720038
Prefetch fafbfab1b381 for instr_id 1720229
Prefetch fafbfab1c381 for instr_id 1720230
Prefetch fafbfab1b3c1 for instr_id 1720421
Prefetch fafbfab1c3c1 for instr_id 1720422
Prefetch fafbfab1b401 for instr_id 1720652
Prefetch fafbfab1c401 for instr_id 1720653
Prefetch fafbfab1b441 for instr_id 1720844
Prefetch fafbfab1c441 for instr_id 1720845
Prefetch fafbfab1c501 for instr_id 1721052
Prefetch fafbfab1b501 for instr_id 1721051
Prefetch 98f5690f2d81 for instr_id 1721032
Prefetch fafbfab1b541 for instr_id 1721183
Prefetch fafbfab1c541 for instr_id 1721184
Prefetch fafbfab1b581 for instr_id 1721375
Prefetch fafbfab1c581 for instr_id 1721376
Prefetch 8ad3301be681 for instr_id 1721539
Prefetch fafbfab0b501 for instr_id 1721661
Prefetch fafbfab0e641 for instr_id 1721678
Prefetch fafbfab0e681 for instr_id 1721744
Prefetch fafbfab1b641 for instr_id 1721904
Prefetch fafbfab1c641 for instr_id 1721905
Prefetch fafbfab1b681 for instr_id 1722060
Prefetch fafbfab1c681 for instr_id 1722061
Prefetch fafbfab1b6c1 for instr_id 1722252
Prefetch fafbfab1c6c1 for instr_id 1722253
Prefetch fafbfab104c1 for instr_id 1722397
Prefetch fafbfab1c701 for instr_id 1722478
Prefetch fafbfab1b701 for instr_id 1722477
Prefetch fafbfab1b741 for instr_id 1722669
Prefetch fafbfab1c741 for instr_id 1722670
Prefetch fafbfab1b781 for instr_id 1722861
Prefetch fafbfab1c781 for instr_id 1722862
Prefetch fafbfab0f4c1 for instr_id 1722902
Prefetch fafbfab1b801 for instr_id 1722912
Prefetch fafbfab1c801 for instr_id 1722913
Prefetch fafbfab1b841 for instr_id 1723008
Prefetch 98f5690fec01 for instr_id 1722893
Prefetch fafbfab1c841 for instr_id 1723009
Prefetch fafbfab1b881 for instr_id 1723200
Prefetch fafbfab1c881 for instr_id 1723201
Prefetch fafbfab08381 for instr_id 1723386
Prefetch fafbfab1b941 for instr_id 1723419
Prefetch fafbfab1c941 for instr_id 1723420
Prefetch 98f5690fa5c1 for instr_id 1723400
Prefetch fafbfab1b981 for instr_id 1723539
Prefetch fafbfab1c981 for instr_id 1723540
Prefetch fafbfab1b9c1 for instr_id 1723731
Prefetch fafbfab1c9c1 for instr_id 1723732
Prefetch fafbfaaddfc1 for instr_id 1724036
Prefetch fafbfab0b581 for instr_id 1724052
Prefetch fafbfab0e701 for instr_id 1724069
Prefetch fafbfab0e741 for instr_id 1724135
Prefetch fafbfab0f501 for instr_id 1724279
Prefetch fafbfab10501 for instr_id 1724281
Prefetch fafbfab05381 for instr_id 1724283
Prefetch fafbfab1d001 for instr_id 1724290
Prefetch fafbfab1e001 for instr_id 1724289
Prefetch fafbfab1e041 for instr_id 1724445
Prefetch fafbfab1d041 for instr_id 1724446
Prefetch fafbfab1e081 for instr_id 1724637
Prefetch fafbfab1d081 for instr_id 1724638
Prefetch fafbfab10541 for instr_id 1724782
Prefetch fafbfab1e0c1 for instr_id 1724862
Prefetch fafbfab1d0c1 for instr_id 1724863
Prefetch fafbfab1e101 for instr_id 1725054
Prefetch fafbfab1d101 for instr_id 1725055
Prefetch fafbfab1e141 for instr_id 1725246
Prefetch fafbfab1d141 for instr_id 1725247
Prefetch fafbfab0b5c1 for instr_id 1725400
Prefetch fafbfab1f001 for instr_id 1725384
Prefetch fafbfab0e781 for instr_id 1725448
Prefetch fafbfab0f541 for instr_id 1725630
Prefetch fafbfab053c1 for instr_id 1725634
Prefetch fafbfab1e4c1 for instr_id 1725640
Prefetch fafbfab1e501 for instr_id 1725700
Prefetch fafbfab1d4c1 for instr_id 1725641
Prefetch fafbfab1d501 for instr_id 1725701
Prefetch fafbfab1e541 for instr_id 1725892
Prefetch fafbfab1d541 for instr_id 1725893
Prefetch fafbfab1e581 for instr_id 1726084
Prefetch fafbfab1d581 for instr_id 1726085
Prefetch fafbfab10581 for instr_id 1726133
Prefetch fafbfab1d601 for instr_id 1726142
Prefetch fafbfab083c1 for instr_id 1726114
Prefetch fafbfab1e601 for instr_id 1726141
Prefetch fafbfab1e641 for instr_id 1726225
Prefetch fafbfab1d641 for instr_id 1726226
Prefetch fafbfab1e681 for instr_id 1726417
Prefetch fafbfab1d681 for instr_id 1726418
Prefetch fafbfab0f581 for instr_id 1726638
Prefetch fafbfab1e6c1 for instr_id 1726648
Prefetch 98f569102541 for instr_id 1726629
Prefetch fafbfab1d6c1 for instr_id 1726649
Prefetch fafbfab1e701 for instr_id 1726840
Prefetch fafbfab1d701 for instr_id 1726841
Prefetch fafbfab1e741 for instr_id 1727032
Prefetch fafbfab1d741 for instr_id 1727033
Prefetch fafbfab0b601 for instr_id 1727251
Prefetch fafbfab0e7c1 for instr_id 1727268
Prefetch fafbfab0e801 for instr_id 1727334
Prefetch fafbfab1f041 for instr_id 1727484
Prefetch fafbfab1e9c1 for instr_id 1727491
Prefetch fafbfab1d9c1 for instr_id 1727492
Prefetch fafbfab1ea01 for instr_id 1727647
Prefetch fafbfab1da01 for instr_id 1727648
Prefetch fafbfab1ea41 for instr_id 1727839
Prefetch fafbfab1da41 for instr_id 1727840
Prefetch fafbfab0f5c1 for instr_id 1727982
Prefetch fafbfab105c1 for instr_id 1727984
Prefetch fafbfab1db81 for instr_id 1727993
Prefetch fafbfab1dbc1 for instr_id 1728089
Prefetch fafbfab1eb81 for instr_id 1727992
Prefetch fafbfab1ebc1 for instr_id 1728088
Prefetch fafbfab1ec01 for instr_id 1728280
Prefetch fafbfab1dc01 for instr_id 1728281
Prefetch fafbfab08401 for instr_id 1728466
Prefetch fafbfab1ec41 for instr_id 1728512
Prefetch fafbfab1dc41 for instr_id 1728513
Prefetch fafbfab1ec81 for instr_id 1728704
Prefetch fafbfab1dc81 for instr_id 1728705
Prefetch fafbfab1ecc1 for instr_id 1728896
Prefetch fafbfab1dcc1 for instr_id 1728897
Prefetch 8ad3301c93c1 for instr_id 1728988
Prefetch 309dcdc675c1 for instr_id 1729037
Prefetch fafbfab0b641 for instr_id 1729110
Prefetch fafbfab0e841 for instr_id 1729158
Prefetch fafbfab05401 for instr_id 1729359
Prefetch fafbfab1ee01 for instr_id 1729365
Prefetch fafbfab1de01 for instr_id 1729366
Prefetch fafbfab1ee41 for instr_id 1729509
Prefetch fafbfab1de41 for instr_id 1729510
Prefetch fafbfab1ee81 for instr_id 1729701
Prefetch fafbfab1de81 for instr_id 1729702
Prefetch fafbfab1eec1 for instr_id 1729926
Prefetch fafbfab1dec1 for instr_id 1729927
Prefetch fafbfab1ef01 for instr_id 1730118
Prefetch fafbfab1df01 for instr_id 1730119
Prefetch fafbfab1ef41 for instr_id 1730310
Prefetch fafbfab1df41 for instr_id 1730311
Prefetch fafbfab10601 for instr_id 1730365
Prefetch 98f5690f3581 for instr_id 1730354
Prefetch fafbfab1ef81 for instr_id 1730541
Prefetch fafbfab1df81 for instr_id 1730542
Prefetch fafbfab1efc1 for instr_id 1730733
Prefetch fafbfab1dfc1 for instr_id 1730734
Prefetch fafbfab20001 for instr_id 1730964
Prefetch 98f5690fe4c1 for instr_id 1730861
Prefetch fafbfab21001 for instr_id 1730965
Prefetch fafbfab20041 for instr_id 1731156
Prefetch fafbfab21041 for instr_id 1731157
Prefetch fafbfab0f601 for instr_id 1731377
Prefetch fafbfab20081 for instr_id 1731387
Prefetch 98f569130f81 for instr_id 1731368
Prefetch fafbfab21081 for instr_id 1731388
Prefetch fafbfab200c1 for instr_id 1731579
Prefetch fafbfab210c1 for instr_id 1731580
Prefetch fafbfab20101 for instr_id 1731771
Prefetch fafbfab21101 for instr_id 1731772
Prefetch fafbfab20141 for instr_id 1732002
Prefetch 98f5690d8d01 for instr_id 1731875
Prefetch fafbfab21141 for instr_id 1732003
Prefetch fafbfab20181 for instr_id 1732194
Prefetch fafbfab21181 for instr_id 1732195
Prefetch fafbfab201c1 for instr_id 1732425
Prefetch fafbfab211c1 for instr_id 1732426
Prefetch 8ad3301be281 for instr_id 1732382
Prefetch fafbfab20201 for instr_id 1732617
Prefetch fafbfab21201 for instr_id 1732618
Prefetch fafbfab20241 for instr_id 1732809
Prefetch fafbfab21241 for instr_id 1732810
Prefetch d8de3c98e201 for instr_id 1732889
Prefetch fafbfab20281 for instr_id 1733040
Prefetch fafbfab21281 for instr_id 1733041
Prefetch fafbfab202c1 for instr_id 1733232
Prefetch fafbfab212c1 for instr_id 1733233
Prefetch d8de3c9b2581 for instr_id 1733396
Prefetch fafbfab0b681 for instr_id 1733518
Prefetch fafbfab0e881 for instr_id 1733535
Prefetch fafbfab0e8c1 for instr_id 1733601
Prefetch fafbfab1f081 for instr_id 1733742
Prefetch fafbfab10641 for instr_id 1733747
Prefetch fafbfab214c1 for instr_id 1733756
Prefetch fafbfab204c1 for instr_id 1733755
Prefetch fafbfab20501 for instr_id 1733935
Prefetch fafbfab21501 for instr_id 1733936
Prefetch fafbfab20541 for instr_id 1734127
Prefetch fafbfab21541 for instr_id 1734128
Prefetch fafbfab0f641 for instr_id 1734246
Prefetch fafbfab205c1 for instr_id 1734256
Prefetch fafbfab20601 for instr_id 1734268
Prefetch fafbfab21601 for instr_id 1734269
Prefetch fafbfab215c1 for instr_id 1734257
Prefetch fafbfab20641 for instr_id 1734460
Prefetch fafbfab21641 for instr_id 1734461
Prefetch fafbfab20681 for instr_id 1734652
Prefetch fafbfab21681 for instr_id 1734653
Prefetch fafbfab08441 for instr_id 1734730
Prefetch 2e06f8caaec1 for instr_id 1734865
Prefetch 98f569108541 for instr_id 1734744
Prefetch fafbfab0b6c1 for instr_id 1734866
Prefetch fafbfab0e901 for instr_id 1734914
Prefetch fafbfab05441 for instr_id 1735106
Prefetch fafbfab207c1 for instr_id 1735112
Prefetch fafbfab217c1 for instr_id 1735113
Prefetch fafbfab20801 for instr_id 1735256
Prefetch fafbfab21801 for instr_id 1735257
Prefetch fafbfab20841 for instr_id 1735448
Prefetch fafbfab21841 for instr_id 1735449
Prefetch fafbfab1f0c1 for instr_id 1735580
Prefetch fafbfab20881 for instr_id 1735673
Prefetch fafbfab21881 for instr_id 1735674
Prefetch fafbfab208c1 for instr_id 1735865
Prefetch fafbfab218c1 for instr_id 1735866
Prefetch fafbfab20901 for instr_id 1736057
Prefetch fafbfab21901 for instr_id 1736058
Prefetch fafbfab10681 for instr_id 1736113
Prefetch 98f5690fab01 for instr_id 1736102
Prefetch fafbfab20941 for instr_id 1736289
Prefetch fafbfab21941 for instr_id 1736290
Prefetch fafbfab20981 for instr_id 1736481
Prefetch fafbfab21981 for instr_id 1736482
Prefetch fafbfab0f681 for instr_id 1736619
Prefetch fafbfab20ac1 for instr_id 1736629
Prefetch ea2062edec1 for instr_id 1736610
Prefetch fafbfab20b01 for instr_id 1736737
Prefetch fafbfab21ac1 for instr_id 1736630
Prefetch fafbfab21b01 for instr_id 1736750
Prefetch fafbfab20b41 for instr_id 1736929
Prefetch fafbfab21b41 for instr_id 1736930
Prefetch 98f5690f2281 for instr_id 1737118
Prefetch fafbfab20b81 for instr_id 1737161
Prefetch fafbfab21b81 for instr_id 1737162
Prefetch fafbfab20bc1 for instr_id 1737353
Prefetch fafbfab21bc1 for instr_id 1737354
Prefetch fafbfab20c01 for instr_id 1737545
Prefetch fafbfab21c01 for instr_id 1737546
Prefetch fafbfab0b741 for instr_id 1737763
Prefetch fafbfab0e981 for instr_id 1737780
Prefetch fafbfab0e9c1 for instr_id 1737811
Prefetch fafbfab1f101 for instr_id 1737991
Prefetch fafbfab0f6c1 for instr_id 1737990
Prefetch fafbfab106c1 for instr_id 1737992
Prefetch fafbfab05481 for instr_id 1737994
Prefetch fafbfab22201 for instr_id 1738001
Prefetch fafbfab22241 for instr_id 1738061
Prefetch fafbfab23201 for instr_id 1738000
Prefetch fafbfab23241 for instr_id 1738060
Prefetch fafbfab23281 for instr_id 1738252
Prefetch fafbfab22281 for instr_id 1738253
Prefetch fafbfab232c1 for instr_id 1738444
Prefetch fafbfab222c1 for instr_id 1738445
Prefetch fafbfab0f701 for instr_id 1738491
Prefetch fafbfab10701 for instr_id 1738493
Prefetch fafbfab225c1 for instr_id 1738502
Prefetch fafbfab08481 for instr_id 1738474
Prefetch fafbfab235c1 for instr_id 1738501
Prefetch fafbfab23601 for instr_id 1738633
Prefetch fafbfab22601 for instr_id 1738634
Prefetch fafbfab23641 for instr_id 1738825
Prefetch fafbfab22641 for instr_id 1738826
Prefetch fafbfab0b781 for instr_id 1739111
Prefetch fafbfab0ea01 for instr_id 1739128
Prefetch fafbfab0ea41 for instr_id 1739194
Prefetch fafbfab23681 for instr_id 1739396
Prefetch fafbfab22681 for instr_id 1739397
Prefetch fafbfab236c1 for instr_id 1739588
Prefetch fafbfab226c1 for instr_id 1739589
Prefetch fafbfab23701 for instr_id 1739780
Prefetch fafbfab22701 for instr_id 1739781
Prefetch fafbfab10741 for instr_id 1739841
Prefetch fafbfab22781 for instr_id 1739850
Prefetch fafbfab23781 for instr_id 1739849
Prefetch fafbfab237c1 for instr_id 1739921
Prefetch fafbfab227c1 for instr_id 1739922
Prefetch fafbfab23801 for instr_id 1740113
Prefetch fafbfab22801 for instr_id 1740114
Prefetch fafbfab23841 for instr_id 1740305
Prefetch fafbfab22841 for instr_id 1740306
Prefetch 98f5690f2481 for instr_id 1740337
Prefetch fafbfab1f141 for instr_id 1740466
Prefetch fafbfab0b801 for instr_id 1740482
Prefetch fafbfab0eac1 for instr_id 1740499
Prefetch fafbfab0eb01 for instr_id 1740565
Prefetch fafbfab1f181 for instr_id 1740712
Prefetch fafbfab0f781 for instr_id 1740709
Prefetch fafbfab10781 for instr_id 1740711
Prefetch fafbfab054c1 for instr_id 1740713
Prefetch fafbfab25001 for instr_id 1740720
Prefetch fafbfab25041 for instr_id 1740768
Prefetch fafbfab24001 for instr_id 1740719
Prefetch fafbfab24041 for instr_id 1740767
Prefetch fafbfab24081 for instr_id 1740959
Prefetch fafbfab25081 for instr_id 1740960
Prefetch fafbfab240c1 for instr_id 1741151
Prefetch fafbfab250c1 for instr_id 1741152
Prefetch fafbfab107c1 for instr_id 1741212
Prefetch fafbfab25141 for instr_id 1741221
Prefetch fafbfab24141 for instr_id 1741220
Prefetch fafbfab24181 for instr_id 1741292
Prefetch fafbfab25181 for instr_id 1741293
Prefetch fafbfab084c1 for instr_id 1741193
Prefetch fafbfab241c1 for instr_id 1741484
Prefetch fafbfab251c1 for instr_id 1741485
Prefetch fafbfab24201 for instr_id 1741676
Prefetch fafbfab25201 for instr_id 1741677
Prefetch 98f5690f3541 for instr_id 1741708
Prefetch c6bbff36d181 for instr_id 1741762
Prefetch fafbfab0b841 for instr_id 1741830
Prefetch fafbfab0eb41 for instr_id 1741878
Prefetch 98f5690ed381 for instr_id 1741929
Prefetch fafbfab0f801 for instr_id 1742054
Prefetch fafbfab10801 for instr_id 1742056
Prefetch fafbfab05501 for instr_id 1742058
Prefetch fafbfab25801 for instr_id 1742065
Prefetch fafbfab25841 for instr_id 1742173
Prefetch fafbfab24801 for instr_id 1742064
Prefetch fafbfab24841 for instr_id 1742172
Prefetch fafbfab24881 for instr_id 1742364
Prefetch fafbfab25881 for instr_id 1742365
Prefetch fafbfab08501 for instr_id 1742538
